subjectID,ScoopColor,CupConfiguration,Start,Object_1,Object_2,PredValue,congruence,correctness,tooSlow,trialNumber,displayedResponseTime
1,Red,SNS,BS,S,B,Pred,True,True,False,0,1283.3333333333337
1,Red,SNS,SB,B,S,Pred,True,True,False,1,466.6666666666667
1,Red,SNS,SB,B,B,NoPred,False,False,True,2,1533.3333333333337
1,Red,SNS,SB,S,S,NoPred,False,False,False,3,50.0
1,Red,SNS,BS,S,S,Pred,False,False,False,4,333.33333333333337
1,Red,SNS,SB,B,B,Pred,False,True,False,5,483.33333333333337
1,Red,SNS,BS,S,B,NoPred,True,False,True,6,1533.3333333333337
1,Red,SNS,BS,B,S,NoPred,True,True,False,7,833.3333333333334
1,Red,SNS,SB,B,S,NoPred,True,True,False,8,650.0
1,Red,SNS,BS,S,S,NoPred,False,True,False,9,616.6666666666667
1,Red,SNS,SB,S,B,Pred,True,True,False,10,733.3333333333334
1,Red,SNS,BS,B,S,Pred,True,False,True,11,1533.3333333333337
1,Red,SNS,SB,S,B,NoPred,True,True,False,12,666.6666666666667
1,Red,SNS,BS,B,B,NoPred,False,True,False,13,566.6666666666667
1,Red,SNS,SB,S,S,Pred,False,True,False,14,483.33333333333337
1,Red,SNS,BS,B,B,Pred,False,True,False,15,850.0000000000001
1,Red,SNS,BS,S,B,Pred,True,False,True,16,1533.3333333333337
1,Red,SNS,SB,S,B,NoPred,True,True,False,17,500.00000000000006
1,Red,SNS,SB,B,S,Pred,True,True,False,18,733.3333333333334
1,Red,SNS,BS,S,S,Pred,False,True,False,19,583.3333333333334
1,Red,SNS,BS,B,B,NoPred,False,True,False,20,700.0
1,Red,SNS,SB,B,B,Pred,False,True,False,21,766.6666666666667
1,Red,SNS,SB,S,S,NoPred,False,True,False,22,666.6666666666667
1,Red,SNS,SB,B,S,NoPred,True,True,False,23,933.3333333333334
1,Red,SNS,SB,S,S,Pred,False,True,False,24,633.3333333333334
1,Red,SNS,SB,S,B,Pred,True,True,False,25,1316.6666666666667
1,Red,SNS,BS,S,B,NoPred,True,True,False,26,850.0000000000001
1,Red,SNS,BS,B,S,Pred,True,True,False,27,583.3333333333334
1,Red,SNS,BS,S,S,NoPred,False,True,False,28,866.6666666666667
1,Red,SNS,BS,B,B,Pred,False,True,False,29,783.3333333333334
1,Red,SNS,BS,B,S,NoPred,True,True,False,30,800.0
1,Red,SNS,SB,B,B,NoPred,False,True,False,31,650.0
1,Red,SNS,BS,B,B,NoPred,False,False,True,32,1533.3333333333337
1,Red,SNS,BS,S,S,NoPred,False,False,False,33,583.3333333333334
1,Red,SNS,BS,B,S,Pred,True,True,False,34,850.0000000000001
1,Red,SNS,BS,S,B,Pred,True,True,False,35,583.3333333333334
1,Red,SNS,SB,S,B,NoPred,True,True,False,36,566.6666666666667
1,Red,SNS,SB,S,S,Pred,False,True,False,37,566.6666666666667
1,Red,SNS,BS,B,B,Pred,False,True,False,38,550.0
1,Red,SNS,BS,B,S,NoPred,True,True,False,39,583.3333333333334
1,Red,SNS,SB,S,B,Pred,True,True,False,40,583.3333333333334
1,Red,SNS,SB,B,B,NoPred,False,True,False,41,516.6666666666667
1,Red,SNS,SB,B,S,Pred,True,True,False,42,783.3333333333334
1,Red,SNS,SB,B,B,Pred,False,False,False,43,600.0
1,Red,SNS,SB,S,S,NoPred,False,True,False,44,700.0
1,Red,SNS,BS,S,S,Pred,False,True,False,45,666.6666666666667
1,Red,SNS,BS,S,B,NoPred,True,True,False,46,816.6666666666667
1,Red,SNS,SB,B,S,NoPred,True,True,False,47,800.0
2,Red,SNS,BS,B,B,NoPred,False,False,True,0,1516.6666666666667
2,Red,SNS,BS,S,S,Pred,False,True,False,1,1366.6666666666667
2,Red,SNS,SB,S,B,Pred,True,False,True,2,1533.3333333333337
2,Red,SNS,SB,B,S,NoPred,True,True,False,3,33.333333333333336
2,Red,SNS,SB,B,B,Pred,False,False,False,4,316.6666666666667
2,Red,SNS,BS,S,B,NoPred,True,True,False,5,133.33333333333334
2,Red,SNS,BS,S,S,NoPred,False,False,False,6,16.666666666666668
2,Red,SNS,SB,B,S,Pred,True,True,False,7,83.33333333333334
2,Red,SNS,SB,S,S,Pred,False,False,False,8,166.66666666666669
2,Red,SNS,SB,B,B,NoPred,False,True,False,9,33.333333333333336
2,Red,SNS,BS,B,B,Pred,False,True,False,10,16.666666666666668
2,Red,SNS,SB,S,S,NoPred,False,False,True,11,1533.3333333333337
2,Red,SNS,SB,S,B,NoPred,True,False,False,12,83.33333333333334
2,Red,SNS,BS,S,B,Pred,True,False,False,13,133.33333333333334
2,Red,SNS,BS,B,S,Pred,True,False,False,14,50.0
2,Red,SNS,BS,B,S,NoPred,True,False,False,15,100.0
2,Red,SNS,BS,S,S,Pred,False,True,False,16,166.66666666666669
2,Red,SNS,BS,S,B,Pred,True,False,True,17,1533.3333333333337
2,Red,SNS,SB,B,B,NoPred,False,True,False,18,50.0
2,Red,SNS,BS,S,S,NoPred,False,True,False,19,166.66666666666669
2,Red,SNS,BS,B,B,Pred,False,True,False,20,50.0
2,Red,SNS,SB,B,S,Pred,True,False,False,21,116.66666666666669
2,Red,SNS,SB,B,S,NoPred,True,False,False,22,66.66666666666667
2,Red,SNS,BS,S,B,NoPred,True,False,False,23,100.0
2,Red,SNS,BS,B,B,NoPred,False,True,False,24,33.333333333333336
2,Red,SNS,BS,B,S,NoPred,True,False,False,25,83.33333333333334
2,Red,SNS,SB,B,B,Pred,False,True,False,26,0.0
2,Red,SNS,SB,S,B,Pred,True,False,False,27,150.0
2,Red,SNS,SB,S,S,NoPred,False,True,False,28,116.66666666666669
2,Red,SNS,SB,S,S,Pred,False,True,False,29,900.0000000000001
2,Red,SNS,SB,S,B,NoPred,True,False,False,30,100.0
2,Red,SNS,BS,B,S,Pred,True,False,False,31,100.0
2,Red,SNS,SB,B,S,NoPred,True,False,False,32,100.0
2,Red,SNS,SB,B,B,Pred,False,True,False,33,0.0
2,Red,SNS,BS,S,B,NoPred,True,False,False,34,83.33333333333334
2,Red,SNS,BS,S,S,Pred,False,False,False,35,100.0
2,Red,SNS,BS,B,S,Pred,True,True,False,36,50.0
2,Red,SNS,SB,B,B,NoPred,False,True,False,37,33.333333333333336
2,Red,SNS,BS,S,B,Pred,True,False,False,38,133.33333333333334
2,Red,SNS,SB,S,S,NoPred,False,True,False,39,50.0
2,Red,SNS,SB,B,S,Pred,True,False,False,40,16.666666666666668
2,Red,SNS,BS,B,B,NoPred,False,False,False,41,116.66666666666669
2,Red,SNS,BS,B,S,NoPred,True,False,False,42,33.333333333333336
2,Red,SNS,BS,B,B,Pred,False,True,False,43,33.333333333333336
2,Red,SNS,SB,S,S,Pred,False,True,False,44,16.666666666666668
2,Red,SNS,BS,S,S,NoPred,False,False,False,45,116.66666666666669
2,Red,SNS,SB,S,B,NoPred,True,False,False,46,133.33333333333334
2,Red,SNS,SB,S,B,Pred,True,True,False,47,100.0
3,Blue,SNS,SB,S,S,NoPred,False,False,True,0,1533.3333333333337
3,Blue,SNS,SB,B,S,Pred,True,True,False,1,700.0
3,Blue,SNS,BS,B,B,NoPred,False,True,False,2,883.3333333333334
3,Blue,SNS,BS,S,S,Pred,False,True,False,3,683.3333333333334
3,Blue,SNS,BS,B,B,Pred,False,True,False,4,750.0
3,Blue,SNS,SB,S,B,NoPred,True,True,False,5,716.6666666666667
3,Blue,SNS,SB,B,S,NoPred,True,False,False,6,800.0
3,Blue,SNS,BS,S,B,Pred,True,True,False,7,766.6666666666667
3,Blue,SNS,BS,S,S,NoPred,False,True,False,8,750.0
3,Blue,SNS,SB,S,S,Pred,False,True,False,9,716.6666666666667
3,Blue,SNS,BS,S,B,NoPred,True,True,False,10,983.3333333333334
3,Blue,SNS,SB,S,B,Pred,True,True,False,11,1083.3333333333337
3,Blue,SNS,BS,B,S,NoPred,True,True,False,12,650.0
3,Blue,SNS,SB,B,B,NoPred,False,True,False,13,600.0
3,Blue,SNS,BS,B,S,Pred,True,True,False,14,516.6666666666667
3,Blue,SNS,SB,B,B,Pred,False,False,False,15,783.3333333333334
3,Blue,SNS,BS,B,B,NoPred,False,True,False,16,716.6666666666667
3,Blue,SNS,BS,S,S,Pred,False,True,False,17,783.3333333333334
3,Blue,SNS,SB,S,B,Pred,True,True,False,18,716.6666666666667
3,Blue,SNS,SB,B,S,NoPred,True,True,False,19,666.6666666666667
3,Blue,SNS,SB,S,B,NoPred,True,True,False,20,800.0
3,Blue,SNS,BS,B,B,Pred,False,True,False,21,666.6666666666667
3,Blue,SNS,BS,B,S,Pred,True,True,False,22,750.0
3,Blue,SNS,SB,S,S,NoPred,False,True,False,23,933.3333333333334
3,Blue,SNS,SB,S,S,Pred,False,True,False,24,700.0
3,Blue,SNS,BS,S,B,NoPred,True,True,False,25,666.6666666666667
3,Blue,SNS,BS,S,B,Pred,True,True,False,26,800.0
3,Blue,SNS,BS,S,S,NoPred,False,True,False,27,900.0000000000001
3,Blue,SNS,SB,B,S,Pred,True,True,False,28,750.0
3,Blue,SNS,SB,B,B,Pred,False,True,False,29,833.3333333333334
3,Blue,SNS,BS,B,S,NoPred,True,True,False,30,783.3333333333334
3,Blue,SNS,SB,B,B,NoPred,False,True,False,31,666.6666666666667
3,Blue,SNS,SB,B,S,NoPred,True,True,False,32,783.3333333333334
3,Blue,SNS,BS,B,B,Pred,False,True,False,33,683.3333333333334
3,Blue,SNS,BS,S,B,NoPred,True,True,False,34,633.3333333333334
3,Blue,SNS,SB,S,S,Pred,False,True,False,35,766.6666666666667
3,Blue,SNS,SB,S,B,Pred,True,False,False,36,750.0
3,Blue,SNS,SB,B,B,NoPred,False,True,False,37,650.0
3,Blue,SNS,SB,B,S,Pred,True,True,False,38,700.0
3,Blue,SNS,BS,S,S,NoPred,False,True,False,39,733.3333333333334
3,Blue,SNS,SB,S,B,NoPred,True,True,False,40,700.0
3,Blue,SNS,BS,S,S,Pred,False,True,False,41,783.3333333333334
3,Blue,SNS,BS,B,B,NoPred,False,True,False,42,700.0
3,Blue,SNS,BS,S,B,Pred,True,True,False,43,916.6666666666669
3,Blue,SNS,SB,S,S,NoPred,False,True,False,44,916.6666666666669
3,Blue,SNS,SB,B,B,Pred,False,True,False,45,733.3333333333334
3,Blue,SNS,BS,B,S,Pred,True,True,False,46,650.0
3,Blue,SNS,BS,B,S,NoPred,True,True,False,47,866.6666666666667
4,Blue,SNS,BS,B,S,NoPred,True,False,True,0,1533.3333333333337
4,Blue,SNS,BS,B,B,Pred,False,False,True,1,1533.3333333333337
4,Blue,SNS,BS,B,S,Pred,True,False,True,2,1533.3333333333337
4,Blue,SNS,BS,B,B,NoPred,False,False,False,3,116.66666666666669
4,Blue,SNS,BS,S,B,Pred,True,True,False,4,1083.3333333333337
4,Blue,SNS,SB,S,S,NoPred,False,False,False,5,116.66666666666669
4,Blue,SNS,SB,S,B,NoPred,True,False,False,6,33.333333333333336
4,Blue,SNS,SB,S,S,Pred,False,False,False,7,83.33333333333334
4,Blue,SNS,BS,S,B,NoPred,True,True,False,8,116.66666666666669
4,Blue,SNS,SB,B,B,Pred,False,False,False,9,66.66666666666667
4,Blue,SNS,BS,S,S,NoPred,False,True,False,10,0.0
4,Blue,SNS,SB,B,S,NoPred,True,True,False,11,83.33333333333334
4,Blue,SNS,SB,S,B,Pred,True,True,False,12,633.3333333333334
4,Blue,SNS,BS,S,S,Pred,False,True,False,13,883.3333333333334
4,Blue,SNS,SB,B,B,NoPred,False,True,False,14,550.0
4,Blue,SNS,SB,B,S,Pred,True,True,False,15,683.3333333333334
4,Blue,SNS,BS,B,B,Pred,False,True,False,16,816.6666666666667
4,Blue,SNS,BS,S,S,NoPred,False,True,False,17,583.3333333333334
4,Blue,SNS,BS,S,B,Pred,True,True,False,18,650.0
4,Blue,SNS,SB,B,S,Pred,True,False,False,19,600.0
4,Blue,SNS,SB,S,B,NoPred,True,True,False,20,683.3333333333334
4,Blue,SNS,BS,S,S,Pred,False,True,False,21,766.6666666666667
4,Blue,SNS,SB,B,S,NoPred,True,True,False,22,550.0
4,Blue,SNS,BS,B,B,NoPred,False,True,False,23,666.6666666666667
4,Blue,SNS,BS,S,B,NoPred,True,True,False,24,583.3333333333334
4,Blue,SNS,BS,B,S,Pred,True,True,False,25,733.3333333333334
4,Blue,SNS,SB,S,B,Pred,True,True,False,26,650.0
4,Blue,SNS,BS,B,S,NoPred,True,True,False,27,450.00000000000006
4,Blue,SNS,SB,B,B,Pred,False,True,False,28,750.0
4,Blue,SNS,SB,S,S,Pred,False,False,False,29,1166.6666666666667
4,Blue,SNS,SB,S,S,NoPred,False,True,False,30,600.0
4,Blue,SNS,SB,B,B,NoPred,False,True,False,31,650.0
4,Blue,SNS,BS,B,B,NoPred,False,True,False,32,550.0
4,Blue,SNS,BS,B,B,Pred,False,True,False,33,633.3333333333334
4,Blue,SNS,BS,S,S,Pred,False,True,False,34,550.0
4,Blue,SNS,BS,S,S,NoPred,False,True,False,35,916.6666666666669
4,Blue,SNS,SB,S,B,Pred,True,True,False,36,816.6666666666667
4,Blue,SNS,BS,B,S,NoPred,True,True,False,37,800.0
4,Blue,SNS,BS,S,B,NoPred,True,True,False,38,583.3333333333334
4,Blue,SNS,BS,B,S,Pred,True,True,False,39,783.3333333333334
4,Blue,SNS,SB,S,S,Pred,False,True,False,40,516.6666666666667
4,Blue,SNS,BS,S,B,Pred,True,True,False,41,666.6666666666667
4,Blue,SNS,SB,B,S,NoPred,True,True,False,42,983.3333333333334
4,Blue,SNS,SB,S,B,NoPred,True,True,False,43,566.6666666666667
4,Blue,SNS,SB,B,S,Pred,True,True,False,44,833.3333333333334
4,Blue,SNS,SB,S,S,NoPred,False,True,False,45,783.3333333333334
4,Blue,SNS,SB,B,B,Pred,False,True,False,46,666.6666666666667
4,Blue,SNS,SB,B,B,NoPred,False,True,False,47,766.6666666666667
5,Blue,NSS,BS,S,B,NoPred,True,True,False,0,916.6666666666669
5,Blue,NSS,SB,B,B,NoPred,False,True,False,1,900.0000000000001
5,Blue,NSS,BS,S,S,Pred,False,True,False,2,833.3333333333334
5,Blue,NSS,BS,B,S,NoPred,True,True,False,3,1016.6666666666669
5,Blue,NSS,BS,B,B,Pred,False,True,False,4,733.3333333333334
5,Blue,NSS,BS,B,S,Pred,True,True,False,5,816.6666666666667
5,Blue,NSS,SB,S,S,NoPred,False,True,False,6,866.6666666666667
5,Blue,NSS,SB,S,B,Pred,True,True,False,7,733.3333333333334
5,Blue,NSS,SB,S,S,Pred,False,True,False,8,783.3333333333334
5,Blue,NSS,BS,B,B,NoPred,False,True,False,9,1050.0
5,Blue,NSS,BS,S,S,NoPred,False,True,False,10,850.0000000000001
5,Blue,NSS,SB,B,B,Pred,False,True,False,11,683.3333333333334
5,Blue,NSS,SB,B,S,NoPred,True,True,False,12,750.0
5,Blue,NSS,SB,B,S,Pred,True,True,False,13,966.6666666666669
5,Blue,NSS,BS,S,B,Pred,True,True,False,14,583.3333333333334
5,Blue,NSS,SB,S,B,NoPred,True,True,False,15,1000.0
5,Blue,NSS,BS,S,S,NoPred,False,True,False,16,700.0
5,Blue,NSS,BS,S,B,Pred,True,True,False,17,866.6666666666667
5,Blue,NSS,BS,B,S,NoPred,True,True,False,18,933.3333333333334
5,Blue,NSS,SB,B,S,Pred,True,True,False,19,883.3333333333334
5,Blue,NSS,SB,S,B,NoPred,True,False,True,20,1533.3333333333337
5,Blue,NSS,SB,B,B,NoPred,False,True,False,21,783.3333333333334
5,Blue,NSS,SB,S,S,Pred,False,True,False,22,900.0000000000001
5,Blue,NSS,SB,B,B,Pred,False,True,False,23,800.0
5,Blue,NSS,BS,B,B,Pred,False,True,False,24,750.0
5,Blue,NSS,BS,S,S,Pred,False,True,False,25,1066.6666666666667
5,Blue,NSS,BS,S,B,NoPred,True,True,False,26,883.3333333333334
5,Blue,NSS,BS,B,S,Pred,True,True,False,27,866.6666666666667
5,Blue,NSS,SB,B,S,NoPred,True,True,False,28,750.0
5,Blue,NSS,BS,B,B,NoPred,False,True,False,29,950.0
5,Blue,NSS,SB,S,B,Pred,True,True,False,30,816.6666666666667
5,Blue,NSS,SB,S,S,NoPred,False,False,True,31,1533.3333333333337
5,Blue,NSS,SB,S,B,NoPred,True,True,False,32,833.3333333333334
5,Blue,NSS,SB,S,S,Pred,False,True,False,33,916.6666666666669
5,Blue,NSS,BS,B,S,NoPred,True,True,False,34,1116.6666666666667
5,Blue,NSS,SB,B,B,Pred,False,True,False,35,650.0
5,Blue,NSS,BS,S,B,Pred,True,True,False,36,833.3333333333334
5,Blue,NSS,BS,S,S,NoPred,False,True,False,37,866.6666666666667
5,Blue,NSS,SB,B,S,Pred,True,False,False,38,633.3333333333334
5,Blue,NSS,SB,B,B,NoPred,False,True,False,39,1183.3333333333337
5,Blue,NSS,BS,B,S,Pred,True,True,False,40,883.3333333333334
5,Blue,NSS,SB,S,B,Pred,True,True,False,41,1066.6666666666667
5,Blue,NSS,SB,S,S,NoPred,False,True,False,42,1266.6666666666667
5,Blue,NSS,BS,S,B,NoPred,True,True,False,43,766.6666666666667
5,Blue,NSS,BS,B,B,Pred,False,True,False,44,633.3333333333334
5,Blue,NSS,SB,B,S,NoPred,True,True,False,45,716.6666666666667
5,Blue,NSS,BS,B,B,NoPred,False,True,False,46,800.0
5,Blue,NSS,BS,S,S,Pred,False,True,False,47,1016.6666666666669
6,Red,NSS,BS,S,B,Pred,True,True,False,0,783.3333333333334
6,Red,NSS,SB,B,B,NoPred,False,False,True,1,1533.3333333333337
6,Red,NSS,BS,S,S,NoPred,False,False,False,2,916.6666666666669
6,Red,NSS,BS,B,B,Pred,False,True,False,3,1016.6666666666669
6,Red,NSS,SB,S,S,Pred,False,True,False,4,1316.6666666666667
6,Red,NSS,BS,S,B,NoPred,True,False,True,5,1533.3333333333337
6,Red,NSS,BS,B,S,Pred,True,True,False,6,866.6666666666667
6,Red,NSS,BS,B,S,NoPred,True,True,False,7,866.6666666666667
6,Red,NSS,SB,S,B,NoPred,True,False,False,8,866.6666666666667
6,Red,NSS,SB,B,B,Pred,False,True,False,9,1183.3333333333337
6,Red,NSS,SB,B,S,Pred,True,True,False,10,933.3333333333334
6,Red,NSS,SB,B,S,NoPred,True,True,False,11,1083.3333333333337
6,Red,NSS,SB,S,B,Pred,True,True,False,12,683.3333333333334
6,Red,NSS,BS,B,B,NoPred,False,True,False,13,1250.0
6,Red,NSS,SB,S,S,NoPred,False,True,False,14,600.0
6,Red,NSS,BS,S,S,Pred,False,True,False,15,800.0
6,Red,NSS,BS,S,S,NoPred,False,True,False,16,616.6666666666667
6,Red,NSS,SB,B,S,NoPred,True,True,False,17,650.0
6,Red,NSS,BS,B,B,Pred,False,True,False,18,833.3333333333334
6,Red,NSS,SB,B,S,Pred,True,True,False,19,1083.3333333333337
6,Red,NSS,SB,S,B,NoPred,True,True,False,20,1183.3333333333337
6,Red,NSS,BS,S,S,Pred,False,True,False,21,1366.6666666666667
6,Red,NSS,SB,B,B,NoPred,False,True,False,22,683.3333333333334
6,Red,NSS,SB,S,B,Pred,True,True,False,23,616.6666666666667
6,Red,NSS,SB,B,B,Pred,False,True,False,24,783.3333333333334
6,Red,NSS,SB,S,S,NoPred,False,False,False,25,783.3333333333334
6,Red,NSS,BS,B,S,Pred,True,True,False,26,833.3333333333334
6,Red,NSS,BS,B,B,NoPred,False,True,False,27,783.3333333333334
6,Red,NSS,BS,B,S,NoPred,True,True,False,28,650.0
6,Red,NSS,BS,S,B,Pred,True,True,False,29,666.6666666666667
6,Red,NSS,BS,S,B,NoPred,True,True,False,30,750.0
6,Red,NSS,SB,S,S,Pred,False,True,False,31,916.6666666666669
6,Red,NSS,BS,S,B,Pred,True,True,False,32,1000.0
6,Red,NSS,SB,B,B,NoPred,False,True,False,33,700.0
6,Red,NSS,SB,S,S,Pred,False,True,False,34,733.3333333333334
6,Red,NSS,BS,B,S,NoPred,True,True,False,35,600.0
6,Red,NSS,BS,B,B,Pred,False,True,False,36,783.3333333333334
6,Red,NSS,BS,S,S,NoPred,False,True,False,37,816.6666666666667
6,Red,NSS,BS,S,B,NoPred,True,True,False,38,916.6666666666669
6,Red,NSS,BS,B,S,Pred,True,True,False,39,866.6666666666667
6,Red,NSS,SB,S,S,NoPred,False,True,False,40,1083.3333333333337
6,Red,NSS,SB,B,B,Pred,False,True,False,41,866.6666666666667
6,Red,NSS,BS,S,S,Pred,False,True,False,42,966.6666666666669
6,Red,NSS,BS,B,B,NoPred,False,False,False,43,1000.0
6,Red,NSS,SB,B,S,NoPred,True,True,False,44,1083.3333333333337
6,Red,NSS,SB,B,S,Pred,True,True,False,45,650.0
6,Red,NSS,SB,S,B,Pred,True,True,False,46,900.0000000000001
6,Red,NSS,SB,S,B,NoPred,True,True,False,47,833.3333333333334
7,Red,NSS,BS,S,B,NoPred,True,False,True,0,1533.3333333333337
7,Red,NSS,BS,S,B,Pred,True,True,False,1,216.66666666666669
7,Red,NSS,SB,S,S,NoPred,False,False,False,2,100.0
7,Red,NSS,BS,B,S,Pred,True,True,False,3,233.33333333333331
7,Red,NSS,SB,B,B,NoPred,False,False,False,4,150.0
7,Red,NSS,SB,B,S,NoPred,True,False,False,5,350.0
7,Red,NSS,SB,S,S,Pred,False,False,False,6,0.0
7,Red,NSS,BS,B,B,Pred,False,False,False,7,83.33333333333334
7,Red,NSS,SB,S,B,Pred,True,True,False,8,1266.6666666666667
7,Red,NSS,SB,B,B,Pred,False,False,False,9,800.0
7,Red,NSS,BS,B,S,NoPred,True,True,False,10,1416.6666666666667
7,Red,NSS,SB,B,S,Pred,True,True,False,11,1133.3333333333337
7,Red,NSS,BS,B,B,NoPred,False,True,False,12,1016.6666666666669
7,Red,NSS,BS,S,S,Pred,False,True,False,13,816.6666666666667
7,Red,NSS,SB,S,B,NoPred,True,True,False,14,700.0
7,Red,NSS,BS,S,S,NoPred,False,True,False,15,966.6666666666669
7,Red,NSS,BS,B,S,NoPred,True,True,False,16,650.0
7,Red,NSS,SB,S,B,Pred,True,True,False,17,783.3333333333334
7,Red,NSS,BS,S,S,NoPred,False,True,False,18,733.3333333333334
7,Red,NSS,BS,B,B,Pred,False,True,False,19,850.0000000000001
7,Red,NSS,BS,B,B,NoPred,False,True,False,20,733.3333333333334
7,Red,NSS,BS,B,S,Pred,True,True,False,21,816.6666666666667
7,Red,NSS,SB,S,B,NoPred,True,True,False,22,700.0
7,Red,NSS,SB,S,S,Pred,False,True,False,23,816.6666666666667
7,Red,NSS,SB,S,S,NoPred,False,True,False,24,1216.6666666666667
7,Red,NSS,SB,B,S,NoPred,True,True,False,25,966.6666666666669
7,Red,NSS,SB,B,B,Pred,False,True,False,26,600.0
7,Red,NSS,SB,B,S,Pred,True,True,False,27,866.6666666666667
7,Red,NSS,BS,S,B,NoPred,True,False,False,28,883.3333333333334
7,Red,NSS,BS,S,S,Pred,False,False,True,29,1483.3333333333337
7,Red,NSS,BS,S,B,Pred,True,True,False,30,650.0
7,Red,NSS,SB,B,B,NoPred,False,True,False,31,750.0
7,Red,NSS,SB,S,B,Pred,True,True,False,32,1483.3333333333337
7,Red,NSS,SB,S,S,NoPred,False,True,False,33,816.6666666666667
7,Red,NSS,BS,S,S,Pred,False,True,False,34,883.3333333333334
7,Red,NSS,BS,B,B,NoPred,False,False,False,35,1150.0
7,Red,NSS,SB,S,B,NoPred,True,True,False,36,766.6666666666667
7,Red,NSS,BS,B,S,Pred,True,False,False,37,1183.3333333333337
7,Red,NSS,BS,B,S,NoPred,True,True,False,38,983.3333333333334
7,Red,NSS,SB,B,B,Pred,False,True,False,39,683.3333333333334
7,Red,NSS,BS,B,B,Pred,False,True,False,40,633.3333333333334
7,Red,NSS,BS,S,B,NoPred,True,True,False,41,783.3333333333334
7,Red,NSS,SB,S,S,Pred,False,False,True,42,1500.0
7,Red,NSS,BS,S,B,Pred,True,True,False,43,750.0
7,Red,NSS,SB,B,S,NoPred,True,True,False,44,1083.3333333333337
7,Red,NSS,SB,B,B,NoPred,False,True,False,45,883.3333333333334
7,Red,NSS,SB,B,S,Pred,True,True,False,46,650.0
7,Red,NSS,BS,S,S,NoPred,False,True,False,47,833.3333333333334
8,Blue,SNS,SB,S,S,Pred,False,False,True,0,1550.0
8,Blue,SNS,SB,B,B,Pred,False,False,False,1,300.0
8,Blue,SNS,SB,S,B,NoPred,True,False,False,2,283.33333333333337
8,Blue,SNS,SB,B,S,NoPred,True,False,True,3,1533.3333333333337
8,Blue,SNS,SB,B,S,Pred,True,False,True,4,1533.3333333333337
8,Blue,SNS,SB,S,B,Pred,True,False,False,5,150.0
8,Blue,SNS,BS,S,S,NoPred,False,False,False,6,300.0
8,Blue,SNS,SB,B,B,NoPred,False,False,False,7,133.33333333333334
8,Blue,SNS,BS,S,S,Pred,False,False,False,8,183.33333333333331
8,Blue,SNS,BS,B,B,Pred,False,True,False,9,200.0
8,Blue,SNS,SB,S,S,NoPred,False,False,False,10,0.0
8,Blue,SNS,BS,S,B,NoPred,True,True,False,11,150.0
8,Blue,SNS,BS,S,B,Pred,True,False,False,12,233.33333333333331
8,Blue,SNS,BS,B,S,NoPred,True,False,False,13,116.66666666666669
8,Blue,SNS,BS,B,S,Pred,True,True,False,14,0.0
8,Blue,SNS,BS,B,B,NoPred,False,True,False,15,366.6666666666667
8,Blue,SNS,SB,S,B,Pred,True,True,False,16,16.666666666666668
8,Blue,SNS,BS,B,S,NoPred,True,False,True,17,1533.3333333333337
8,Blue,SNS,BS,S,B,NoPred,True,True,False,18,233.33333333333331
8,Blue,SNS,SB,B,S,Pred,True,True,False,19,250.00000000000003
8,Blue,SNS,BS,B,B,Pred,False,True,False,20,650.0
8,Blue,SNS,SB,S,S,NoPred,False,False,False,21,383.33333333333337
8,Blue,SNS,BS,S,S,Pred,False,False,False,22,600.0
8,Blue,SNS,SB,B,B,NoPred,False,True,False,23,550.0
8,Blue,SNS,SB,S,S,Pred,False,False,False,24,666.6666666666667
8,Blue,SNS,SB,B,B,Pred,False,True,False,25,516.6666666666667
8,Blue,SNS,BS,S,S,NoPred,False,True,False,26,983.3333333333334
8,Blue,SNS,SB,S,B,NoPred,True,True,False,27,583.3333333333334
8,Blue,SNS,BS,B,S,Pred,True,True,False,28,616.6666666666667
8,Blue,SNS,BS,B,B,NoPred,False,True,False,29,516.6666666666667
8,Blue,SNS,SB,B,S,NoPred,True,True,False,30,550.0
8,Blue,SNS,BS,S,B,Pred,True,True,False,31,583.3333333333334
8,Blue,SNS,SB,S,B,Pred,True,True,False,32,650.0
8,Blue,SNS,BS,S,B,NoPred,True,True,False,33,583.3333333333334
8,Blue,SNS,BS,S,S,Pred,False,True,False,34,633.3333333333334
8,Blue,SNS,BS,B,B,NoPred,False,True,False,35,533.3333333333334
8,Blue,SNS,BS,B,S,Pred,True,False,False,36,966.6666666666669
8,Blue,SNS,BS,B,B,Pred,False,True,False,37,533.3333333333334
8,Blue,SNS,BS,B,S,NoPred,True,True,False,38,566.6666666666667
8,Blue,SNS,BS,S,S,NoPred,False,False,False,39,566.6666666666667
8,Blue,SNS,SB,S,S,NoPred,False,True,False,40,700.0
8,Blue,SNS,BS,S,B,Pred,True,False,False,41,750.0
8,Blue,SNS,SB,S,B,NoPred,True,True,False,42,516.6666666666667
8,Blue,SNS,SB,B,S,Pred,True,True,False,43,550.0
8,Blue,SNS,SB,B,S,NoPred,True,True,False,44,600.0
8,Blue,SNS,SB,B,B,Pred,False,False,False,45,766.6666666666667
8,Blue,SNS,SB,B,B,NoPred,False,True,False,46,750.0
8,Blue,SNS,SB,S,S,Pred,False,False,False,47,716.6666666666667
9,Blue,NSS,BS,B,B,Pred,False,False,True,0,1533.3333333333337
9,Blue,NSS,SB,S,S,Pred,False,False,False,1,150.0
